time_stretch,pitch_shift,loudness_rms,spectral_centroid,source
1.024,0.95,0.0013449193211272359,10884.908347509134,1
1.024,0.95,0.0016501971986144781,10851.222358893074,1
1.024,0.95,0.001842777943238616,10715.256058074941,1
1.024,0.95,0.0017780729103833437,10664.426606087472,1
1.024,0.95,0.0017655104165896773,10753.497814964083,1
1.024,0.95,0.0017226978670805693,10717.821111803942,1
1.024,0.95,0.0016901158960536122,10502.369823616948,1
1.024,0.95,0.0016850330866873264,10720.340096394782,1
1.024,0.95,0.0016672690398991108,10925.702377877518,1
1.024,0.95,0.0016489322297275066,10969.236423939416,1
1.024,0.95,0.0016531342407688498,10719.175880564364,1
1.024,0.95,0.001628252794034779,10921.476151581237,1
1.024,0.95,0.0016446395311504602,10752.696743426746,1
1.024,0.95,0.0016694775549694896,10739.472134984882,1
1.024,0.95,0.0016733015654608607,10856.94929568112,1
1.024,0.95,0.0016793672693893313,11245.610622673732,1
1.024,0.95,0.0016949123237282038,10968.636622088245,1
1.024,0.95,0.0016819486627355218,11066.180324438163,1
1.024,0.95,0.0016788775101304054,10813.761861192223,1
1.024,0.95,0.0016524933744221926,10691.622734130666,1
1.024,0.95,0.0016820591408759356,10797.567587912687,1
1.024,0.95,0.001681300695054233,10568.476939353166,1
1.024,0.95,0.0017387184780091047,10542.295693895267,1
1.024,0.95,0.0017906022258102894,10703.257081757482,1
1.024,0.95,0.0017417254857718945,10713.333541867287,1
1.024,0.95,0.0017362296348437667,10631.450533512663,1
1.024,0.95,0.0017824298702180386,10670.205241293617,1
1.024,0.95,0.001755635254085064,10408.311786466693,1
1.024,0.95,0.0017340346239507198,10609.474776346206,1
1.024,0.95,0.0017024370608851314,10792.16024450861,1
1.024,0.95,0.001676937215961516,10926.211899104645,1
1.024,0.95,0.0016659689135849476,10839.816421821852,1
1.024,0.95,0.001667394069954753,10942.656396821203,1
1.024,0.95,0.0016089921118691564,10872.930616641397,1
1.024,0.95,0.0016291484935209155,10712.204400799235,1
1.024,0.95,0.0016589958686381578,10599.536461656884,1
1.024,0.95,0.0016407647635787725,10770.425851056221,1
1.024,0.95,0.0016519274795427918,10900.750658616236,1
1.024,0.95,0.0016401424072682858,10993.632144789874,1
1.024,0.95,0.0016093999147415161,10899.59899981739,1
1.024,0.95,0.00165172026026994,10779.615884426574,1
1.024,0.95,0.0016333999810740352,10873.054992792595,1
1.024,0.95,0.001615727785974741,11110.656108587682,1
1.024,0.95,0.0016140203224495053,11213.678363034287,1
1.024,0.95,0.0016103617381304502,11144.37686367581,1
1.024,0.95,0.0016308375634253025,11210.72769560683,1
1.024,0.95,0.0016157764475792646,10912.851757133029,1
1.024,0.95,0.0015855254605412483,10751.063592388615,1
1.024,0.95,0.0015696584014222026,10967.731611541334,1
1.024,0.95,0.0015509973745793104,11030.460457958567,1
1.024,0.95,0.0015581372426822782,10896.961062942615,1
1.024,0.95,0.0015723281539976597,11062.517957139895,1
1.024,0.95,0.001595937181264162,10639.300351186976,1
1.024,0.95,0.0016051109414547682,10938.735600657752,1
1.024,0.95,0.0016177522484213114,11230.09550102719,1
1.024,0.95,0.0015864823944866657,11167.416113288946,1
1.024,0.95,0.001573482295498252,10856.411344088709,1
1.024,0.95,0.0015739531954750419,10969.46923021945,1
1.024,0.95,0.001575807691551745,10895.941143730388,1
1.024,0.95,0.0015843597939237952,10837.51195606903,1
1.024,0.95,0.0015894192038103938,10884.064301997874,1
1.024,0.95,0.0015560671454295516,10799.27483015797,1
1.024,0.95,0.0015103350160643458,10655.021042070399,1
1.024,0.95,0.0015188987599685788,10533.067412283552,1
1.024,0.95,0.0015499611617997289,10787.637526047876,1
1.024,0.95,0.0015635048039257526,11193.540032585113,1
1.024,0.95,0.0015882550505921245,11314.554657091827,1
1.024,0.95,0.0015763584524393082,11179.127180099353,1
1.024,0.95,0.0015712279127910733,10745.571408481517,1
1.024,0.95,0.0015759025700390339,10682.233046588615,1
1.024,0.95,0.0015935709234327078,10867.416853723571,1
1.024,0.95,0.0015996011206880212,10802.212523623337,1
1.024,0.95,0.0016085619572550058,10736.591936216562,1
1.024,0.95,0.001595929847098887,10967.58916436004,1
1.024,0.95,0.0015890273498371243,11033.412707948944,1
1.024,0.95,0.0015872986987233162,11071.726223415058,1
1.024,0.95,0.0015900498256087303,10858.812642891236,1
1.024,0.95,0.0015868163900449872,10821.251724749458,1
1.024,0.95,0.0015606116503477097,10873.894300161468,1
1.024,0.95,0.001580297015607357,11049.778401790994,1
1.024,0.95,0.0015559423482045531,11032.61231573141,1
1.024,0.95,0.0016053802100941539,10948.288296652692,1
1.024,0.95,0.001584777026437223,10908.835919582732,1
1.024,0.95,0.0015792499762028456,10972.512979023995,1
1.024,0.95,0.0015677193878218532,10819.348612451637,1
1.024,0.95,0.0015633291332051158,10869.52384037492,1
1.024,0.95,0.0016211840556934476,10748.833336832657,1
1.024,0.95,0.0016015167348086834,10735.637757763421,1
1.024,0.95,0.0015936401905491948,10719.769765408726,1
1.024,0.95,0.001599867013283074,10873.70874141315,1
1.024,0.95,0.0015821688575670123,10726.78582530516,1
1.024,0.95,0.001591604552231729,10960.008673845101,1
1.024,0.95,0.001573027577251196,10752.721129444422,1
1.024,0.95,0.0015706863487139344,10920.889910658387,1
1.024,0.95,0.0015602352796122432,10980.182500308892,1
1.024,0.95,0.0015592747367918491,10918.39942821394,1
1.024,0.95,0.0015595518052577972,11013.433995388294,1
1.024,0.95,0.0015910017536953092,10901.35453097013,1
1.024,0.95,0.0016149114817380905,10619.604335000737,1
1.024,0.95,0.0016185932327061892,10550.357558762184,1
1.024,0.95,0.001628146506845951,10720.93189565916,1
1.024,0.95,0.0016184262931346893,10791.70703199199,1
1.024,0.95,0.0015997253358364105,10661.545601845883,1
1.024,0.95,0.0015941639430820942,10622.126387101092,1
1.024,0.95,0.0015608882531523705,10881.780338194058,1
1.024,0.95,0.0015651652356609702,10917.598732191384,1
1.024,0.95,0.0015889598289504647,10820.37304101297,1
1.024,0.95,0.0015810056356713176,10711.756464600428,1
1.024,0.95,0.0015778422821313143,10828.252913483586,1
1.024,0.95,0.0015860897256061435,10823.37738073701,1
1.024,0.95,0.0015952795511111617,10979.64271329448,1
1.024,0.95,0.0016083131777122617,10920.499471659661,1
1.024,0.95,0.0015935582341626287,11034.89923521657,1
1.024,0.95,0.0015782914124429226,10951.831371580147,1
1.024,0.95,0.0015782980481162667,10963.096751173565,1
1.024,0.95,0.0015764122363179922,11001.380077171081,1
1.024,0.95,0.0015560149913653731,11000.44482057762,1
1.024,0.95,0.0015882361913099885,11013.607475492256,1
1.024,0.95,0.001544191618449986,11214.818627009212,1
1.024,0.95,0.00157594820484519,11053.656179377205,1
1.024,0.95,0.0015649510314688087,10930.845742104013,1
1.024,0.95,0.0015811750199645758,11067.977138591914,1
1.024,0.95,0.0015846011228859425,11103.694319128299,1
1.024,0.95,0.0015838025137782097,11014.203702894303,1
1.024,0.95,0.0015918592689558864,10701.760399490344,1
1.024,0.95,0.0015882836887612939,10795.315641897625,1
1.024,0.95,0.0015827163588255644,10972.924780557662,1
1.024,0.95,0.0015724562108516693,10950.562804855184,1
1.024,0.95,0.0015874215168878436,11034.720351090797,1
1.024,0.95,0.0015758428489789367,10997.193082660775,1
1.024,0.95,0.0015836770180612803,10836.901477410307,1
1.024,0.95,0.0016006850637495518,10880.841128874752,1
1.024,0.95,0.0015655063325539231,10946.900141003882,1
