time_stretch,pitch_shift,loudness_rms,spectral_centroid,source
0.968,-0.54,0.002431983593851328,10826.124869762225,1
0.968,-0.54,0.0030545927584171295,10158.72633418375,1
0.968,-0.54,0.00334385153837502,10287.202121006969,1
0.968,-0.54,0.003194576594978571,10788.03246461964,1
0.968,-0.54,0.0030496963299810886,10922.162983441698,1
0.968,-0.54,0.0029409020207822323,10819.409972618232,1
0.968,-0.54,0.0029186827596277,11146.847340866942,1
0.968,-0.54,0.002910145092755556,11036.956610333396,1
0.968,-0.54,0.002911694347858429,11000.448861079647,1
0.968,-0.54,0.002910453360527754,11017.696561821225,1
0.968,-0.54,0.002907287096604705,10741.916734399003,1
0.968,-0.54,0.002958073979243636,10614.383622108864,1
0.968,-0.54,0.0029370260890573263,10640.171351358598,1
0.968,-0.54,0.0029421590734273195,10905.330406582001,1
0.968,-0.54,0.0029278844594955444,11035.74538671437,1
0.968,-0.54,0.002969511318951845,10709.475559071972,1
0.968,-0.54,0.0029438547790050507,10931.355579491228,1
0.968,-0.54,0.002930890303105116,10970.384477056043,1
0.968,-0.54,0.0029030824080109596,10893.88544045171,1
0.968,-0.54,0.002944307867437601,10835.038217288471,1
0.968,-0.54,0.0029422983061522245,10713.222177672023,1
0.968,-0.54,0.0030006025917828083,10984.496996422808,1
0.968,-0.54,0.0029967199079692364,11000.074181518825,1
0.968,-0.54,0.002935715252533555,10879.927569311389,1
0.968,-0.54,0.0029369068797677755,11040.394587406525,1
0.968,-0.54,0.0029242681339383125,10942.033436622152,1
0.968,-0.54,0.0029543049167841673,10972.778788974276,1
0.968,-0.54,0.0029349394608289003,10779.133677330537,1
0.968,-0.54,0.0028209195006638765,10680.781747502471,1
0.968,-0.54,0.002793125342577696,10824.254740900273,1
0.968,-0.54,0.0027750779408961535,10890.737946600408,1
0.968,-0.54,0.002789029385894537,11027.150122963889,1
0.968,-0.54,0.002783600939437747,10844.362979278594,1
0.968,-0.54,0.002788862446323037,10980.93928135199,1
0.968,-0.54,0.0028044995851814747,11000.688629659257,1
0.968,-0.54,0.002826379844918847,10689.390625765287,1
0.968,-0.54,0.0028526671230793,11136.141197197614,1
0.968,-0.54,0.0028400581795722246,11166.57096936422,1
0.968,-0.54,0.0028403825126588345,11131.07097913552,1
0.968,-0.54,0.002789547201246023,11136.983071629304,1
0.968,-0.54,0.0027482518926262856,10767.244235172406,1
0.968,-0.54,0.0027608508244156837,11087.660240949293,1
0.968,-0.54,0.0027237546164542437,11048.02251383237,1
0.968,-0.54,0.0026980717666447163,11035.807506423003,1
0.968,-0.54,0.002719724550843239,11029.405093321227,1
0.968,-0.54,0.0027482800651341677,10990.157970336786,1
0.968,-0.54,0.002809123368933797,10950.85283660255,1
0.968,-0.54,0.0028742661233991385,11058.465268295051,1
0.968,-0.54,0.002857255982235074,11164.622944404753,1
0.968,-0.54,0.002854315098375082,10974.6917200047,1
0.968,-0.54,0.002767986385151744,10920.741807378465,1
0.968,-0.54,0.0027807694859802723,10795.975337300088,1
0.968,-0.54,0.002776028588414192,10756.643603035198,1
0.968,-0.54,0.0027880289126187563,10853.547749833473,1
0.968,-0.54,0.002819125074893236,10980.458026244072,1
0.968,-0.54,0.002800250891596079,10991.67768606875,1
0.968,-0.54,0.002787551609799266,10949.589966853307,1
0.968,-0.54,0.0027803832199424505,11210.936005290616,1
0.968,-0.54,0.002770831808447838,11055.247383353653,1
0.968,-0.54,0.0027796984650194645,11321.756805049346,1
0.968,-0.54,0.002735429909080267,11156.568123105759,1
0.968,-0.54,0.002787442645058036,11163.860690299172,1
0.968,-0.54,0.0027653088327497244,10881.037087329329,1
0.968,-0.54,0.0027293602470308542,11069.226451437102,1
0.968,-0.54,0.002736657625064254,11325.01700539995,1
0.968,-0.54,0.00266610411927104,11154.424213389519,1
0.968,-0.54,0.0026758024469017982,11122.013084488506,1
0.968,-0.54,0.00272782682441175,11035.50195731495,1
0.968,-0.54,0.0027762367390096188,10887.963534602244,1
0.968,-0.54,0.0028236431535333395,11054.611587630412,1
0.968,-0.54,0.002848345320671797,11023.785098523129,1
0.968,-0.54,0.002788524143397808,11018.003155227703,1
0.968,-0.54,0.0027900924906134605,11093.245468567788,1
0.968,-0.54,0.0027687358669936657,11172.121794456632,1
0.968,-0.54,0.0028152938466519117,11079.846626466253,1
0.968,-0.54,0.002881264314055443,10843.87030925752,1
0.968,-0.54,0.0028483306523412466,10981.27629668405,1
0.968,-0.54,0.0028603156097233295,10857.762544074569,1
0.968,-0.54,0.0028010718524456024,10925.027478047683,1
0.968,-0.54,0.0027940929867327213,11011.76093298648,1
0.968,-0.54,0.00281049613840878,11083.195370832422,1
0.968,-0.54,0.002834981307387352,11162.835337870454,1
0.968,-0.54,0.0027825050055980682,11099.77906124009,1
0.968,-0.54,0.002819717163220048,10627.221191629265,1
0.968,-0.54,0.002793228952214122,10868.264414508672,1
0.968,-0.54,0.0027485971804708242,11034.415874495615,1
0.968,-0.54,0.0027324350085109472,10733.407401962737,1
0.968,-0.54,0.002743446035310626,11175.273497726137,1
0.968,-0.54,0.0026803347282111645,10936.394599781319,1
0.968,-0.54,0.002749626524746418,11005.245624415913,1
0.968,-0.54,0.0027279790956526995,10963.03362796242,1
0.968,-0.54,0.002776913810521364,10974.50023403148,1
0.968,-0.54,0.00282519543543458,10960.001497403093,1
0.968,-0.54,0.002796528860926628,11030.056204903687,1
0.968,-0.54,0.002753128530457616,10819.684951232945,1
0.968,-0.54,0.00274983374401927,10687.297843610817,1
0.968,-0.54,0.0027425847947597504,10721.045448967972,1
0.968,-0.54,0.002767423167824745,10891.450383050284,1
0.968,-0.54,0.0028058476746082306,10956.53788390159,1
0.968,-0.54,0.0028004434425383806,11192.305222288946,1
0.968,-0.54,0.0027640846092253923,11052.30518323101,1
0.968,-0.54,0.0027293525636196136,10813.0646598329,1
0.968,-0.54,0.0026613716036081314,10997.168305190016,1
0.968,-0.54,0.0026880146469920874,11183.999593185821,1
0.968,-0.54,0.002705367747694254,10857.809176220404,1
0.968,-0.54,0.002749023027718067,10871.688527366976,1
0.968,-0.54,0.0027566710487008095,10937.31831940046,1
0.968,-0.54,0.0027493759989738464,10750.606270984097,1
0.968,-0.54,0.0027852519415318966,10770.1562160111,1
0.968,-0.54,0.0027802640106528997,10837.845424743213,1
0.968,-0.54,0.0027682562358677387,10980.761044750929,1
0.968,-0.54,0.002762182615697384,10898.601102146993,1
0.968,-0.54,0.0027512311935424805,10932.345857099668,1
0.968,-0.54,0.0027657337486743927,11115.499631413277,1
0.968,-0.54,0.0028105522505939007,11299.031412487784,1
0.968,-0.54,0.002769892103970051,11057.251054889452,1
0.968,-0.54,0.0027818589005619287,10966.679291435132,1
0.968,-0.54,0.002714037662371993,10780.010408484937,1
0.968,-0.54,0.0027393565978854895,11026.97841616044,1
0.968,-0.54,0.0027718807104974985,11041.095712365179,1
0.968,-0.54,0.002762331860139966,11038.357887254173,1
0.968,-0.54,0.0027596778236329556,10770.48472570932,1
0.968,-0.54,0.002763774013146758,10681.32189305083,1
0.968,-0.54,0.0027527520433068275,10854.034559733687,1
0.968,-0.54,0.0028022518381476402,10940.639205274634,1
0.968,-0.54,0.0028561085928231478,10964.247245088733,1
0.968,-0.54,0.0028648111037909985,10730.358436157883,1
0.968,-0.54,0.0028226133435964584,10930.024428381732,1
0.968,-0.54,0.002802290255203843,10751.01893478098,1
0.968,-0.54,0.002798601519316435,10946.675336271357,1
0.968,-0.54,0.0027679414488375187,10804.403318245977,1
0.968,-0.54,0.0027926031034439802,11055.323330208035,1
0.968,-0.54,0.0028051238041371107,11186.79780972762,1
0.968,-0.54,0.0028153464663773775,10991.915202771468,1
0.968,-0.54,0.0028497155290097,11096.939059430468,1
0.968,-0.54,0.002787297125905752,11237.949758815288,1
0.968,-0.54,0.0028135974425822496,10895.226328614677,1
0.968,-0.54,0.0027955553960055113,10924.63275674037,1
0.968,-0.54,0.0027774148620665073,10973.249769365173,1
0.968,-0.54,0.002788550453260541,10852.57973761321,1
0.968,-0.54,0.0027632801793515682,10884.838121209697,1
0.968,-0.54,0.0027537355199456215,11094.1974975685,1
0.968,-0.54,0.0027195161674171686,10571.773773645755,1
0.968,-0.54,0.0027272894512861967,10579.780015340579,1
0.968,-0.54,0.0027181177865713835,10875.913482283653,1
0.968,-0.54,0.0026902284007519484,11021.959237281397,1
0.968,-0.54,0.0027095265686511993,10997.546942134213,1
0.968,-0.54,0.0026907240971922874,10939.922925375362,1
0.968,-0.54,0.002708297222852707,11180.57519971205,1
0.968,-0.54,0.002800778951495886,11391.628657196085,1
0.968,-0.54,0.0028253248892724514,10837.643995886116,1
0.968,-0.54,0.0028398167341947556,11112.067998502689,1
0.968,-0.54,0.002803487703204155,11408.378655730388,1
0.968,-0.54,0.00273307366296649,11062.963255842396,1
0.968,-0.54,0.00274734222330153,11214.009916365998,1
0.968,-0.54,0.002789593767374754,11092.878202652075,1
0.968,-0.54,0.0028323442675173283,10776.257735166957,1
0.968,-0.54,0.0028372101951390505,10925.125432609402,1
0.968,-0.54,0.0028435459826141596,11219.656961581284,1
0.968,-0.54,0.0028348478954285383,11095.229856995174,1
0.968,-0.54,0.002817952772602439,11060.87699028299,1
