time_stretch,pitch_shift,loudness_rms,spectral_centroid,source
0.958,0.32,0.001600330346263945,10646.729856407717,1
0.958,0.32,0.0019629995804280043,10654.983831742913,1
0.958,0.32,0.0021936469711363316,10931.730548169075,1
0.958,0.32,0.00213001505471766,10993.163377526424,1
0.958,0.32,0.002097135642543435,10701.58494041466,1
0.958,0.32,0.002089748391881585,10670.324668859203,1
0.958,0.32,0.002102835802361369,10775.213416484297,1
0.958,0.32,0.002144072437658906,10959.405787211675,1
0.958,0.32,0.0021471783984452486,10767.491769986995,1
0.958,0.32,0.002134567592293024,10636.434794714947,1
0.958,0.32,0.0020813338924199343,10878.16446233357,1
0.958,0.32,0.0020333167631179094,10746.256041752767,1
0.958,0.32,0.0020934215281158686,10658.54033830205,1
0.958,0.32,0.002117086434736848,10719.544350695442,1
0.958,0.32,0.0021169616375118494,11089.902041843709,1
0.958,0.32,0.0021198627073317766,10866.225792193816,1
0.958,0.32,0.0020644734613597393,10796.704682494068,1
0.958,0.32,0.0020503001287579536,10976.910202614556,1
0.958,0.32,0.002058313461020589,10986.244894016027,1
0.958,0.32,0.00207156827673316,10741.012430053976,1
0.958,0.32,0.002054421463981271,10737.081987095688,1
0.958,0.32,0.0020300853066146374,10878.274562762643,1
0.958,0.32,0.0020527546294033527,10906.911962956035,1
0.958,0.32,0.002047058427706361,10684.376712173995,1
0.958,0.32,0.0020716653671115637,10910.73682763327,1
0.958,0.32,0.002079107565805316,10755.084672753215,1
0.958,0.32,0.0020502861589193344,10760.349148770221,1
0.958,0.32,0.0020713594276458025,10743.442004950466,1
0.958,0.32,0.00205842312425375,10721.73615020574,1
0.958,0.32,0.0020978301763534546,10879.559084494293,1
0.958,0.32,0.00210399366915226,10929.602770789763,1
0.958,0.32,0.0020950045436620712,10733.540559585854,1
0.958,0.32,0.002086317166686058,10902.59847645859,1
0.958,0.32,0.002069604815915227,10827.063221497716,1
0.958,0.32,0.0020663936156779528,10780.547802993913,1
0.958,0.32,0.002089396119117737,11062.49018899639,1
0.958,0.32,0.0020831117872148752,11016.49558897914,1
0.958,0.32,0.002081182086840272,11040.307548743644,1
0.958,0.32,0.002093937946483493,10983.533147527645,1
0.958,0.32,0.002098243683576584,10737.908281216472,1
0.958,0.32,0.002061739331111312,10661.536016421143,1
0.958,0.32,0.0020499287638813257,10974.144934283184,1
0.958,0.32,0.0020605754107236862,10719.1412043091,1
0.958,0.32,0.0020601393189281225,10889.585032867471,1
0.958,0.32,0.0020400588400661945,11298.367005320782,1
0.958,0.32,0.0020051703322678804,11267.254281744257,1
0.958,0.32,0.001962033798918128,11122.863020751347,1
0.958,0.32,0.001994584919884801,10906.480761667823,1
0.958,0.32,0.002031688578426838,10412.904146205594,1
0.958,0.32,0.002015498233959079,10611.365136304725,1
0.958,0.32,0.0020404080860316753,11010.702012776812,1
0.958,0.32,0.002020561136305332,11087.850526570935,1
0.958,0.32,0.002031520940363407,11050.414273763257,1
0.958,0.32,0.0020360033959150314,10839.85227849446,1
0.958,0.32,0.0020059021189808846,10930.636306447392,1
0.958,0.32,0.0020066597498953342,10969.718879585564,1
0.958,0.32,0.0020346990786492825,11046.610475743506,1
0.958,0.32,0.0020149548072367907,10862.111958201796,1
0.958,0.32,0.002016251441091299,11018.452283973062,1
0.958,0.32,0.0020068343728780746,10945.4921243647,1
0.958,0.32,0.0019978017080575228,10771.142784115087,1
0.958,0.32,0.002001553075388074,10827.126280886569,1
0.958,0.32,0.0019991134759038687,10814.563744139989,1
0.958,0.32,0.002019823994487524,10880.915786860875,1
0.958,0.32,0.0020439173094928265,10710.24349120502,1
0.958,0.32,0.002032711636275053,10792.866372503768,1
0.958,0.32,0.0019901925697922707,10776.665934191653,1
0.958,0.32,0.001941779744811356,10963.771656031951,1
0.958,0.32,0.0019406648352742195,10807.157958255131,1
0.958,0.32,0.001982139190658927,10916.947376284994,1
0.958,0.32,0.0020227867644280195,11150.690696564938,1
0.958,0.32,0.0020304492209106684,11059.093399605343,1
0.958,0.32,0.0020357922185212374,10778.536462416094,1
0.958,0.32,0.0020029039587825537,10881.081504041997,1
0.958,0.32,0.001999124651774764,11014.324109554545,1
0.958,0.32,0.0020251416135579348,11092.63199597392,1
0.958,0.32,0.0020571767818182707,11340.050714916964,1
0.958,0.32,0.0020472053438425064,10961.98564192017,1
