time_stretch,pitch_shift,loudness_rms,spectral_centroid,source
1.0,0.0,0.0005103480652906001,10451.801945892974,0
1.0,0.0,0.0006519262096844614,10743.144629471088,0
1.0,0.0,0.0007312090019695461,10704.69303225558,0
1.0,0.0,0.0007258817204274237,10358.852804961145,0
1.0,0.0,0.0007171021425165236,10533.289481308308,0
1.0,0.0,0.0007022669306024909,10574.30913040676,0
1.0,0.0,0.0007268521003425121,10604.817495175917,0
1.0,0.0,0.0007189548341557384,10427.316151858362,0
1.0,0.0,0.0007311559747904539,10596.367582698738,0
1.0,0.0,0.0007204667781479657,10637.940677642047,0
1.0,0.0,0.0007344924379140139,10634.221519415501,0
1.0,0.0,0.0007409557001665235,10627.239988232148,0
1.0,0.0,0.0007131429156288505,10627.046684140769,0
1.0,0.0,0.0007115548942238092,10786.691923581006,0
1.0,0.0,0.0007173605263233185,10696.084510211374,0
1.0,0.0,0.000762328680139035,10459.448523486573,0
1.0,0.0,0.0007684232550673187,10361.893210209126,0
1.0,0.0,0.0007686417666263878,10439.851511249744,0
1.0,0.0,0.0007412295090034604,10701.322703922415,0
1.0,0.0,0.0007192632765509188,10484.158992347686,0
1.0,0.0,0.0007312369998544455,10649.667838852525,0
1.0,0.0,0.0007204089197330177,10487.03213611054,0
1.0,0.0,0.000725646095816046,10485.701843295925,0
1.0,0.0,0.0007147665601223707,10368.038537354985,0
1.0,0.0,0.0007128302240744233,10690.399016875777,0
1.0,0.0,0.0006828163750469685,10697.747641986316,0
1.0,0.0,0.0007013146532699466,10692.080814883117,0
1.0,0.0,0.0007090203580446541,10558.592121870508,0
1.0,0.0,0.0007214570650830865,10351.874667137039,0
1.0,0.0,0.0007388315862044692,10650.951658493004,0
1.0,0.0,0.0007098008645698428,10582.59944723725,0
1.0,0.0,0.000698267889674753,10730.314390218377,0
1.0,0.0,0.0006955291610211134,10962.741130882201,0
1.0,0.0,0.0006700663943774998,10635.184448276756,0
1.0,0.0,0.0006722859689034522,10461.134151321658,0
1.0,0.0,0.0007070732535794377,10966.363858379038,0
1.0,0.0,0.000717474496923387,10786.287109166165,0
1.0,0.0,0.0007512648589909077,10561.395723619999,0
1.0,0.0,0.0007527445559389889,10542.001864820675,0
1.0,0.0,0.0007290680077858269,10440.33452690695,0
1.0,0.0,0.0007518065394833684,10557.871388555383,0
1.0,0.0,0.000756113906390965,10666.405686730424,0
1.0,0.0,0.0007760715088807046,10485.539732435978,0
1.0,0.0,0.0007892908179201186,10259.730222318518,0
1.0,0.0,0.000776331580709666,10375.442216279327,0
1.0,0.0,0.0007498436025343835,10400.18243024348,0
1.0,0.0,0.0007473067380487919,10547.269014009442,0
1.0,0.0,0.0007317250710912049,10612.61437388951,0
1.0,0.0,0.0007325189071707428,10535.535106606741,0
1.0,0.0,0.00072202377486974,10570.310281897688,0
1.0,0.0,0.0007119823130778968,10553.846126426677,0
1.0,0.0,0.0006999571342021227,10828.057747888752,0
1.0,0.0,0.0007082113297656178,10910.617360469494,0
