time_stretch,pitch_shift,loudness_rms,spectral_centroid,source
1.004,-0.27,0.0018418811960145831,10530.145416169813,1
1.004,-0.27,0.0022864765487611294,10495.8000504269,1
1.004,-0.27,0.0025242376141250134,10827.731339849197,1
1.004,-0.27,0.002507377415895462,10902.198493476164,1
1.004,-0.27,0.0025240634568035603,10979.50883992004,1
1.004,-0.27,0.0025060048792511225,11181.831990424122,1
1.004,-0.27,0.002533956663683057,11158.58143600119,1
1.004,-0.27,0.0024978609289973974,10928.511620249079,1
1.004,-0.27,0.002453732304275036,10970.645452672114,1
1.004,-0.27,0.0024795171339064837,10942.813783854108,1
1.004,-0.27,0.00249041267670691,10909.191035480078,1
1.004,-0.27,0.0025146566331386566,10875.301990914235,1
1.004,-0.27,0.0025788440834730864,10801.847409750357,1
1.004,-0.27,0.0025914544239640236,10978.620912693685,1
1.004,-0.27,0.0026016586925834417,10814.408298717124,1
1.004,-0.27,0.002589417854323983,10692.41343860413,1
1.004,-0.27,0.002565134083852172,11063.029477029639,1
1.004,-0.27,0.002565989503636956,10917.08174064022,1
1.004,-0.27,0.0025253703352063894,10582.851451950832,1
1.004,-0.27,0.002454835455864668,10594.583793954946,1
1.004,-0.27,0.0024727131240069866,10675.677885539131,1
1.004,-0.27,0.0024580173194408417,10757.409664590248,1
1.004,-0.27,0.0024992332328110933,11014.008039067938,1
1.004,-0.27,0.0025319859851151705,11032.670258035894,1
1.004,-0.27,0.0025468438398092985,10732.268760131887,1
1.004,-0.27,0.0025354018434882164,10839.521548632456,1
1.004,-0.27,0.0025414295960217714,10828.714536792386,1
1.004,-0.27,0.0025059340987354517,10940.254300868864,1
1.004,-0.27,0.0024999938905239105,10871.688261621544,1
1.004,-0.27,0.0025080284103751183,10600.552149786916,1
1.004,-0.27,0.0024606429506093264,11005.16059946466,1
1.004,-0.27,0.0024726849514991045,11129.676552829089,1
1.004,-0.27,0.0024796517100185156,11151.645954496318,1
1.004,-0.27,0.0024632159620523453,11138.887477060813,1
1.004,-0.27,0.0024872508365660906,11019.932563245198,1
1.004,-0.27,0.002483706222847104,10803.706956114413,1
1.004,-0.27,0.00248772744089365,10658.725119200997,1
1.004,-0.27,0.002484426833689213,10901.897432089845,1
1.004,-0.27,0.002453662920743227,11209.37858089119,1
1.004,-0.27,0.0024456484243273735,11011.877129876279,1
1.004,-0.27,0.002464777324348688,10745.469547378061,1
1.004,-0.27,0.002469434170052409,10906.969732401118,1
1.004,-0.27,0.0024849018082022667,10881.235441777528,1
1.004,-0.27,0.002464988734573126,11005.450669773227,1
1.004,-0.27,0.002431119792163372,10719.59046928853,1
1.004,-0.27,0.0024415552616119385,10588.854424784528,1
1.004,-0.27,0.0024566217325627804,10935.030131544594,1
1.004,-0.27,0.002489984268322587,10969.355072844915,1
1.004,-0.27,0.00245358282700181,10818.058612964076,1
1.004,-0.27,0.002492372877895832,10636.5927938409,1
1.004,-0.27,0.002451156033203006,10997.1865532847,1
1.004,-0.27,0.0025335182435810566,11030.522916577349,1
1.004,-0.27,0.0025214224588125944,10861.126627709597,1
1.004,-0.27,0.00248788483440876,11046.664982070179,1
1.004,-0.27,0.002462635515257716,10959.294743690181,1
1.004,-0.27,0.0025134144816547632,10891.639869962148,1
1.004,-0.27,0.0024856016971170902,10885.544058077185,1
1.004,-0.27,0.002495650202035904,10755.133044565155,1
1.004,-0.27,0.0024311786983162165,10644.36172900378,1
1.004,-0.27,0.002414511051028967,10762.132826590127,1
1.004,-0.27,0.002417233306914568,10812.061103378155,1
1.004,-0.27,0.002425171434879303,10791.736246172815,1
1.004,-0.27,0.0024717182386666536,10942.662130076744,1
1.004,-0.27,0.0024570508394390345,10949.508793354154,1
1.004,-0.27,0.0024804072454571724,10908.222113975515,1
1.004,-0.27,0.00246051256544888,10555.014158088366,1
1.004,-0.27,0.0024220317136496305,10840.787897968028,1
1.004,-0.27,0.0024256480392068624,10834.93517727402,1
1.004,-0.27,0.0024168738164007664,10967.276034973376,1
1.004,-0.27,0.002414957620203495,11076.062721359298,1
1.004,-0.27,0.002453387947753072,11020.214584440639,1
1.004,-0.27,0.002477416070178151,10941.367051418598,1
1.004,-0.27,0.0024563272017985582,10885.302490154052,1
1.004,-0.27,0.002410982036963105,11114.203356201822,1
1.004,-0.27,0.0024160516913980246,11027.134918119746,1
1.004,-0.27,0.002407541498541832,10863.683445513569,1
1.004,-0.27,0.002404716331511736,10911.92514270994,1
1.004,-0.27,0.002392630558460951,10915.218144509847,1
1.004,-0.27,0.0023498409427702427,10895.727920240319,1
1.004,-0.27,0.0023467782884836197,10734.962447161979,1
1.004,-0.27,0.0023339290637522936,10822.737042850169,1
1.004,-0.27,0.002370021538808942,10627.835893287258,1
1.004,-0.27,0.002388827735558152,10593.750151519784,1
1.004,-0.27,0.002405607607215643,10832.136784728162,1
1.004,-0.27,0.0023913001641631126,10805.243633422571,1
1.004,-0.27,0.00241584749892354,10916.329796906823,1
1.004,-0.27,0.002425854094326496,10919.927086641357,1
1.004,-0.27,0.0023862284142524004,11054.371786619773,1
1.004,-0.27,0.00238721608184278,10823.820485263903,1
1.004,-0.27,0.003963526804000139,10054.939111844225,1
1.004,-0.27,0.013828404247760773,7802.932831390952,1
1.004,-0.27,0.030971787869930267,4531.998804190596,1
1.004,-0.27,0.056005943566560745,2898.2772442087803,1
1.004,-0.27,0.07667651772499084,2258.9030082748773,1
1.004,-0.27,0.07717400044202805,2250.2906324832743,1
1.004,-0.27,0.0727684423327446,2888.1849703265607,1
1.004,-0.27,0.048093751072883606,3615.2721724940766,1
1.004,-0.27,0.03724044933915138,4321.894175701398,1
1.004,-0.27,0.033904943615198135,4658.496222278096,1
1.004,-0.27,0.03195559233427048,5060.145096842735,1
1.004,-0.27,0.02952500432729721,5325.171235655744,1
1.004,-0.27,0.026460617780685425,5559.370976195409,1
1.004,-0.27,0.023104490712285042,5926.604233555136,1
1.004,-0.27,0.020410848781466484,6250.578352381861,1
1.004,-0.27,0.01870891824364662,6535.155567231165,1
1.004,-0.27,0.01778983883559704,6637.527684034912,1
1.004,-0.27,0.01688666082918644,6435.528554220338,1
1.004,-0.27,0.01788725145161152,5936.631515183522,1
1.004,-0.27,0.03061785362660885,4728.46893313168,1
1.004,-0.27,0.0474623441696167,2926.8933318538684,1
1.004,-0.27,0.05344906076788902,2234.3482213703546,1
1.004,-0.27,0.06477189809083939,2555.0520349838043,1
1.004,-0.27,0.0638873502612114,2649.8447803439158,1
1.004,-0.27,0.0666402280330658,2923.39394283806,1
1.004,-0.27,0.06717157363891602,3358.4106443852797,1
1.004,-0.27,0.0626186653971672,3728.1475403722775,1
1.004,-0.27,0.05733679234981537,3927.134941262542,1
1.004,-0.27,0.052230533212423325,4165.657529437468,1
1.004,-0.27,0.04839642345905304,4546.9080879890535,1
1.004,-0.27,0.04358505830168724,4641.6856934283405,1
1.004,-0.27,0.03968053311109543,4818.045829742036,1
1.004,-0.27,0.03576463833451271,5066.048639776212,1
1.004,-0.27,0.03124256804585457,5504.435769435353,1
1.004,-0.27,0.026719508692622185,5637.9616695034165,1
1.004,-0.27,0.02600707672536373,5238.300434507325,1
1.004,-0.27,0.044436898082494736,3772.553420596824,1
1.004,-0.27,0.05977245792746544,2534.584914191376,1
1.004,-0.27,0.07554955780506134,2392.5281855316807,1
1.004,-0.27,0.0841631293296814,2364.8588300884394,1
1.004,-0.27,0.08082029968500137,2862.84725487955,1
1.004,-0.27,0.07130055129528046,3285.355749850111,1
1.004,-0.27,0.06197749823331833,3755.266803768592,1
1.004,-0.27,0.05473214387893677,4121.344664428008,1
1.004,-0.27,0.05156393721699715,4343.415503925449,1
1.004,-0.27,0.047179095447063446,4579.005508305394,1
1.004,-0.27,0.04354298859834671,4733.086251498976,1
1.004,-0.27,0.03979036211967468,5046.205269636308,1
1.004,-0.27,0.03553907945752144,5488.01728171186,1
1.004,-0.27,0.03174100071191788,5830.47510472252,1
1.004,-0.27,0.029359836131334305,5853.280890189046,1
1.004,-0.27,0.028848208487033844,5996.216310255199,1
1.004,-0.27,0.027776557952165604,5565.684919796902,1
1.004,-0.27,0.029499128460884094,5076.323334802251,1
1.004,-0.27,0.038662880659103394,3957.371822978237,1
1.004,-0.27,0.05175038427114487,2754.441763411394,1
1.004,-0.27,0.06191780045628548,2365.4298837655515,1
1.004,-0.27,0.0776105746626854,2390.240785483789,1
1.004,-0.27,0.08722012490034103,2327.6075669585425,1
1.004,-0.27,0.0888739749789238,2514.1248240342925,1
1.004,-0.27,0.08665943145751953,2894.5302349951326,1
1.004,-0.27,0.07428215444087982,3201.889175907318,1
1.004,-0.27,0.06889761984348297,3473.685548563566,1
1.004,-0.27,0.06373723596334457,3648.8966557032318,1
1.004,-0.27,0.05892963334918022,3820.014751422793,1
1.004,-0.27,0.05352337285876274,3992.916192195762,1
1.004,-0.27,0.048810940235853195,4234.868697683943,1
